RA,DEC
3.6499840000000177,75.931686
3.6676590000000147,75.83535
3.6686809999999923,66.560844
3.7502400000000193,71.905724
3.7768839999999955,72.127831
3.7899679999999876,67.17215
3.797450000000026,71.07782
3.8039850000000115,65.501328
3.814190999999994,71.923256
3.8456390000000056,65.930695
3.8536399999999844,62.624889
3.901846999999975,63.418095
3.9078119999999785,66.411926
3.9337530000000243,71.359062
3.9447040000000015,62.983391
3.9576170000000275,71.45282
3.9601260000000025,66.840309
3.9872589999999946,63.530056
4.021638999999993,70.343552
4.02258999999998,62.324108
4.0263630000000035,62.564236
4.033785000000023,67.721436
4.057294000000013,62.581413
4.076664999999991,65.424919
4.102690999999993,71.382851
4.114208000000019,65.716988
4.1419500000000085,70.5327
4.150639000000012,67.650948
4.152600000000007,62.491432
4.152844000000016,63.208431
4.225189,69.827782
4.232130999999981,70.986061
4.243446000000006,62.672523
4.244093000000021,67.600006
4.284029999999973,66.275581
4.295548999999994,67.870636
4.310524999999984,66.320045
4.314419999999984,71.999825
4.3379489999999805,71.426384
4.339519999999993,66.649857
4.395846000000006,65.404518
4.402760999999998,71.352318
4.406779000000029,62.821018
4.410042999999973,62.688107
4.415923000000021,62.663658
4.42016799999999,70.739639
4.489738999999986,65.659592
4.524324999999976,66.678665
4.574893999999972,63.121838
4.5917349999999715,67.015808
4.597352000000001,71.458801
4.597365000000025,69.745354
4.613837999999987,62.873795
4.618984000000012,59.09581
4.635162999999977,58.121563
4.6590269999999805,58.465965
4.660951000000011,58.572815
4.679905000000019,58.350601
4.723838999999998,59.388222
4.725383000000022,62.624352
4.731299999999976,65.407967
4.755751999999973,67.010918
4.762512000000015,67.766258
4.7984519999999975,63.299362
4.9062829999999735,59.195583
4.908439999999985,65.624817
4.9198579999999765,59.648205
4.920767000000012,62.052696
4.9557570000000055,65.514656
4.977824999999996,69.904915
4.9800200000000245,69.952042
4.985793000000001,70.737167
4.98598800000002,62.343849
5.002364,66.322876
5.011601999999982,63.07597
5.018957999999998,57.935925
5.024096999999983,58.641628
5.0355220000000145,65.603424
5.052038999999979,58.941971
5.094194000000016,62.050884
5.111401999999998,58.86871
5.118587999999988,62.647755
5.123038000000008,61.541351
5.128775000000019,58.556755
5.133317999999974,63.343021
5.161594999999977,62.892639
5.174696999999981,69.331047
5.176988999999992,61.537369
5.184594000000004,70.728867
5.185162999999989,58.788342
5.194836000000009,62.685398
5.19644599999998,63.606129
5.200413000000026,59.469395
5.208386000000019,69.615509
5.234203999999977,66.141129
5.281443000000024,67.980377
5.282582999999988,54.757061
5.285479000000009,59.327187
5.303027999999983,67.682388
5.349353000000008,55.012344
5.349614999999972,70.239555
5.351097999999979,67.219124
5.372027000000003,66.509285
5.372685999999987,69.962448
5.40453500000001,67.611664
5.420743000000016,61.975155
5.447829000000013,66.259315
5.45943299999999,66.38533
5.463747000000012,55.217155
5.496524000000022,63.984791
5.5013079999999945,62.586754
5.514859000000001,58.663616
5.516279999999995,58.927605
5.520201999999983,66.114777
5.540345000000002,71.259941
5.547984999999983,65.519592
5.551768999999979,54.820641
5.555706999999984,58.379429
5.572239000000025,63.426113
5.5831719999999905,54.127705
5.589015000000018,57.6241
5.603796999999986,68.127449
5.604940999999997,58.299419
5.611208999999974,63.469418
5.615670000000023,67.992844
5.632985000000019,63.764668
5.633176999999989,65.358002
5.6373760000000175,64.163757
5.641361000000018,61.813759
5.643146999999999,67.980827
5.6517709999999965,58.380009
5.653089000000023,62.126755
5.6951159999999845,55.599491
5.713033999999993,71.017441
5.714334000000008,71.451454
5.7157700000000204,67.008553
5.746893,62.951153
5.747672000000023,54.856789
5.76001500000001,63.333462
5.762946999999997,84.164719
5.767431999999985,66.211266
5.767866000000026,57.986294
5.770190000000014,54.316364
5.785673999999972,59.161308
5.786841999999979,54.172966
5.790149999999983,66.529823
5.7956740000000195,64.093254
5.7992530000000215,63.949329
5.809830999999974,58.735065
5.814369999999997,54.027397
5.820814999999982,59.779537
5.829863999999986,54.759373
5.833084999999983,55.65493
5.833456000000012,57.859741
5.841025000000002,69.774879
5.849365999999975,70.780869
5.849903999999981,62.379635
5.8559399999999755,57.572945
5.8926739999999995,59.685413
5.896548999999993,62.938801
5.904462000000024,57.737698
5.906294000000003,65.964851
5.912733000000003,55.586765
5.924816000000021,71.195152
5.951096000000007,67.693794
5.952739000000008,61.967266
5.979517999999985,67.207222
5.989710000000002,58.050625
5.989913000000001,66.873367
5.998479999999972,63.357403
6.010992999999985,71.788956
6.020992999999976,63.444042
6.040346999999997,67.804184
6.049533999999994,54.976643
6.056279000000018,55.290142
6.060248999999999,67.153038
6.065205999999989,57.986832
6.070236000000023,57.450123
6.079665999999975,53.906315
6.081051000000002,61.371174
6.1115350000000035,62.529938
6.126455000000021,66.323242
6.13775099999998,61.984524
6.141588000000013,54.701672
6.146022000000016,54.604038
6.147781000000009,58.599442
6.15073000000001,69.759575
6.170371999999986,63.688293
6.172961999999984,54.917217
6.180219000000022,54.00581
6.20159799999999,59.651096
6.201896999999974,65.691628
6.204656,62.326771
6.211977999999988,62.186897
6.2136899999999855,62.456097
6.217296999999974,54.060486
6.235055999999986,70.766434
6.25194399999998,55.05093
6.2556900000000155,66.027985
6.2560700000000224,69.498657
6.260829000000001,65.538521
6.2628349999999955,70.05233
6.264033999999981,66.542252
6.273848999999984,61.677124
6.289013000000011,67.272301
6.299202999999977,69.421242
6.301322000000027,65.658669
6.30471799999998,62.905174
6.306584999999984,58.935581
6.309278000000006,70.765503
6.309323000000006,63.635487
6.334212999999977,84.423965
6.365876000000014,67.830978
6.3726950000000215,58.319923
6.390949999999975,54.026245
6.3916679999999815,63.782635
6.393314999999973,55.415047
6.409432999999979,63.736149
6.417509999999993,69.760796
6.421121000000028,61.679119
6.435325999999975,63.751625
6.441164000000015,53.980511
6.442118999999991,54.527946
6.447427000000005,57.448254
6.4588150000000155,63.732365
6.465582999999981,69.862801
6.474978000000021,70.358154
6.47802200000001,59.699867
6.48060700000002,62.492851
6.484392000000014,55.907879
6.501161000000025,63.724648
6.502093000000002,67.194153
6.509253000000001,58.059032
6.518178999999975,59.852753
6.525022999999976,67.712181
6.527936000000011,62.287201
6.530010000000004,63.876526
6.543435999999986,53.987743
6.562378000000024,56.008774
6.563533000000007,54.023472
6.564643999999987,54.739357
6.568903999999975,54.092251
6.569767000000013,54.820553
6.571889999999996,69.767456
6.581880000000012,59.755478
6.583326,57.564941
6.586738000000025,70.125603
6.588529999999992,67.894585
6.589047999999991,63.477428
6.595614000000012,58.187622
6.597559999999987,60.046204
6.604621000000009,66.955719
6.613472999999999,70.203461
6.619950000000017,50.101978
6.627313000000015,50.069359
6.637333000000012,62.278423
6.638715999999988,55.718781
6.6394750000000045,65.546593
6.640354000000002,57.439243
6.641366000000005,63.488434
6.659497999999985,63.470146
6.662048000000027,58.57589
6.666291000000001,54.427944
6.672355999999979,61.774361
6.679395999999997,58.816505
6.68429500000002,55.955978
6.694168999999988,70.311241
6.698060999999996,59.371693
6.70408900000001,54.072258
6.7193790000000035,53.696941
6.747110000000021,55.652046
6.75180899999998,55.853748
6.758897999999988,58.924568
6.762047999999993,62.192352
6.781880000000001,58.612511
6.790986999999973,55.347698
6.794724999999971,64.039978
6.798585000000003,59.222221
6.8004549999999995,70.5588
6.813593000000026,67.210907
6.837567999999976,67.342773
6.838094000000012,66.510536
6.848175000000026,69.943741
6.848873000000026,69.876633
6.868217000000016,63.372864
6.892321999999979,66.766838
6.9007290000000125,56.072842
6.908524999999997,49.799725
6.929462000000001,58.265484
6.934807999999975,62.405617
6.946935999999994,56.013153
6.956039999999973,53.729237
6.983247000000006,55.086952
6.995218000000023,56.119293
7.004031999999995,55.369884
7.010046999999986,53.598331
7.024307000000022,70.260025
7.026748999999995,71.13855
7.051896999999997,59.32365
7.051983000000007,59.121059
7.052611000000013,71.189407
7.064313000000027,55.21685
7.079759000000024,67.615112
7.080246999999986,60.145779
7.080982000000006,54.641125
7.090861000000018,63.111481
7.093267000000026,62.431683
7.09436199999999,59.092834
7.100832000000025,61.858166
7.10385500000001,62.996475
7.108709999999974,60.228729
7.111620000000016,70.357986
7.113215000000025,59.743469
7.127207999999996,59.923046
7.1360030000000165,67.742844
7.138824,56.191273
7.140135999999984,55.275536
7.147447999999997,51.343876
7.171739000000002,61.836758
7.17214899999999,62.077236
7.17674599999998,55.828087
7.184353999999985,65.795792
7.186276000000021,56.110069
7.190129000000013,53.665524
7.192634999999996,57.402016
7.1946909999999775,55.815777
7.196293000000026,62.00528
7.203088999999977,55.221531
7.207201999999995,66.719833
7.213443999999981,53.997921
7.217811999999981,65.88591
7.226261000000022,62.74313
7.226916000000017,52.013622
7.2312089999999785,60.128494
7.232327999999995,63.064816
7.236214000000018,59.743896
7.24285900000001,65.478241
7.243649000000005,54.714886
7.2543999999999755,70.040245
7.254648999999972,55.915188
7.268159000000026,59.804489
7.271040000000028,49.874428
7.2725300000000175,58.638542
7.280915999999991,60.111279
7.31476600000002,71.295334
7.3185080000000085,71.33139
7.320215000000019,55.763824
7.320970999999986,53.529758
7.32678199999998,62.875408
7.329760000000022,63.539326
7.332024999999987,61.799171
7.350589000000014,61.323654
7.366524000000027,54.816055
7.367867999999987,51.771328
7.378684000000021,54.382069
7.390344000000027,61.653332
7.394085000000018,60.174553
7.395134999999982,54.979858
7.402624000000003,49.628628
7.4073080000000004,60.12402
7.422982999999988,59.048973
7.4238450000000284,61.506847
7.445972999999981,57.503834
7.447277999999983,52.035194
7.461775999999986,70.054741
7.478923000000009,54.156357
7.518938999999989,54.07629
7.519122999999979,51.194012
7.520752000000016,57.50037
7.521685999999988,55.337078
7.526160000000004,70.338539
7.527844000000016,62.959145
7.533499000000006,55.053459
7.542476000000022,62.268566
7.549806999999987,55.700321
7.552088000000026,71.149895
7.556803000000002,59.334209
7.579763000000014,50.167816
7.581187999999997,70.298927
7.585184000000027,50.423679
7.593968000000018,66.155945
7.6068520000000035,63.054028
7.615366999999992,63.239567
7.629328999999984,58.612965
7.697721000000001,70.44651
7.702971999999988,55.234627
7.719553000000019,65.531029
7.719814999999983,53.277103
7.727728000000013,52.067856
7.73896000000002,53.504875
7.746160999999972,55.297115
7.7591469999999845,63.755306
7.761972000000014,55.562401
7.765557999999999,71.33226
7.767875000000004,70.631943
7.781753999999978,66.006073
7.799167000000011,55.93095
7.809348,66.196915
7.8149629999999775,53.345917
7.8169920000000275,54.46011
7.835286999999994,62.402416
7.837116999999978,61.49691
7.845735999999988,67.111694
7.852868999999998,53.571175
7.857834000000025,54.252235
7.883270999999979,61.540363
7.887997999999982,49.305504
7.890443000000005,51.484165
7.891584000000023,66.333008
7.908143999999993,59.643948
7.917753000000005,61.524216
7.933827000000008,49.718384
7.9444389999999885,62.005432
7.946386000000018,67.6436
7.951240999999982,56.157825
7.952530000000024,67.350403
7.961631000000011,67.548683
7.9621759999999995,51.620388
7.968254000000002,70.739624
7.9859500000000025,61.440857
8.004843999999991,62.391483
8.02439099999998,58.431046
8.030560999999977,62.160339
8.040388000000007,51.986591
8.046320999999978,63.70525
8.050122999999985,62.802601
8.051657999999975,58.867363
8.067242000000022,53.356388
8.067273,61.47245
8.07120500000002,55.823853
8.07469500000002,60.067043
8.081565000000012,67.590828
8.085211000000015,55.01952
8.089349000000027,62.710602
8.092245999999989,56.104984
8.094582000000003,62.214684
8.094757000000016,57.941689
8.11365699999999,59.850616
8.121005000000025,70.613091
8.132034999999973,51.557114
8.143287999999984,53.842587
8.146958999999981,53.911835
8.148319000000015,59.265736
8.166613999999981,52.157787
8.182455000000004,59.650955
8.183767999999986,60.011169
8.188638000000026,61.839565
8.219047999999987,55.835556
8.22705400000001,61.877602
8.238490000000013,70.681976
8.239501000000018,67.043808
8.23994700000003,49.761307
8.242255999999998,58.827785
8.255687000000023,62.777645
8.257757000000026,62.423126
8.257947999999999,57.925903
8.269450000000006,51.422096
8.272261000000015,49.520535
8.283252000000005,59.246689
8.285123999999996,62.492069
8.290382000000022,56.197693
8.308795999999973,55.942631
8.315695000000005,59.606369
8.31953900000002,59.44088
8.331797999999992,54.39901
8.333177999999975,56.202953
8.339095999999984,70.812782
8.345365000000015,53.317055
8.393670999999983,55.556805
8.39662199999998,50.39241
8.406436999999983,55.857559
8.408461999999986,56.064793
8.418950999999993,54.837181
8.422915999999987,56.095226
8.425502999999992,61.988403
8.437949000000003,49.297131
8.439310999999975,53.540176
8.45530500000001,57.954082
8.464004999999986,58.880699
8.471420000000023,61.763504
8.48008900000002,59.762997
8.484942999999987,58.307785
8.486132999999995,66.085609
8.495632999999998,58.099857
8.529146000000026,55.219757
8.531395999999972,58.15406
8.548685999999975,50.557377
8.555291000000011,55.014473
8.574279999999987,66.21566
8.576917999999978,51.430721
8.584046,67.340828
8.587310000000002,57.548988
8.589079000000027,53.880142
8.593839000000003,49.476486
8.61155100000002,53.415939
8.616611999999975,53.776676
8.631284999999991,66.905914
8.646029999999996,53.483891
8.647504000000026,59.175682
8.656492000000014,58.67289
8.675133000000017,61.779125
8.677610000000016,63.444897
8.679828999999984,51.57151
8.683924999999988,55.610096
8.686441000000002,58.562672
8.68646799999999,53.925095
8.701150999999982,58.712662
8.726175000000012,59.874828
8.735253999999998,63.355778
8.743779000000018,51.70269
8.762291000000005,53.593048
8.762495000000001,54.576653
8.76344899999998,62.087841
8.775124000000005,63.785339
8.79093499999999,61.922115
8.803934000000027,67.022324
8.822983000000022,49.803768
8.844515000000001,54.078167
8.849152000000004,54.367477
8.871245999999985,49.42889
8.872935999999982,63.738495
8.917550000000006,59.839771
8.920411000000001,55.654404
8.921718999999996,66.373871
8.933365999999978,61.910458
8.94189799999998,50.565346
8.944920000000025,50.296181
8.94955299999998,55.885925
9.00347499999998,62.251629
9.011911999999995,57.600346
9.012090999999998,39.785576
9.024618999999973,59.23597
9.033960999999977,59.610603
9.041897000000006,62.438595
9.063067999999987,62.528812
9.090921999999978,58.834564
9.116408999999976,55.659191
9.131283999999994,55.933422
9.13525900000002,62.831059
9.138760999999988,51.997368
9.156142999999986,55.72752
9.163622999999973,55.054333
9.169304000000011,49.745899
9.173444000000018,59.486118
9.193871000000001,52.022484
9.25045399999999,17.672161
9.25681800000001,55.861244
9.272077000000024,59.631264
9.281869000000029,62.198841
9.283591999999999,63.012245
9.302559999999971,55.396187
9.307946000000015,59.257244
9.313647000000003,59.095623
9.313998000000026,83.8965
9.314053999999999,55.277985
9.338842,62.256275
9.350443999999982,51.598473
9.390904999999975,55.77544
9.399917000000016,59.22588
9.431929000000025,50.758465
9.44838900000002,55.618191
9.458078,49.857395
9.476405999999997,49.600803
9.490214999999978,59.065357
9.491882999999973,50.40889
9.512657999999988,51.828346
9.52857499999999,55.554882
9.528824999999983,50.612049
9.535022000000026,58.977451
9.569279999999992,50.204826
9.57254899999998,59.315643
9.575984000000005,55.257862
9.585669999999993,55.352631
9.607888000000003,55.752068
9.632187999999985,54.903152
9.648922000000027,50.580406
9.657603999999992,55.185642
9.683191000000022,58.180321
9.686419999999998,54.895126
9.743890000000022,59.057217
9.793706999999984,50.695599
9.813601000000006,55.468845
9.845432000000017,54.355297
9.866264999999999,40.630711
9.874793000000011,58.556358
9.906110000000012,59.040688
9.92071900000002,17.891222
9.954746999999998,54.586845
10.033975999999996,54.402096
10.036516000000006,18.450607
10.087623000000008,58.740322
10.114855999999975,17.593454
10.134711999999979,54.521496
10.466546999999991,85.451965
10.75655599999999,40.078182
10.847235000000012,17.419542
11.015229999999974,16.741072
11.161667000000023,17.406357
11.243638999999973,39.609383
11.316783999999984,66.990433
11.517547999999977,66.935982
11.602339000000029,66.6716
11.71963900000003,66.574203
11.84408000000002,17.883314
11.908784000000026,59.133865
11.922766000000024,67.208549
11.989486999999997,41.690239
12.05735199999998,59.486565
12.064085999999975,59.680672
12.176765999999986,66.626083
12.18982299999999,67.192711
12.381751000000008,59.78355
12.444831000000022,59.825443
12.484021999999982,59.423542
12.611581999999999,67.950233
12.65656100000001,58.555389
12.678118999999981,65.751457
12.702544999999986,65.699608
12.725302999999997,58.512806
12.759747000000004,59.967571
12.769571999999982,58.134735
12.806963999999994,58.131454
12.857350999999994,67.805077
12.874092000000019,58.89378
12.887053999999978,58.361046
12.89082000000002,66.47377
12.929561999999976,58.769493
13.02266400000002,59.688755
13.117031999999995,66.765045
13.129961999999978,66.347809
13.142806000000007,66.86557
13.321190999999999,59.503544
13.332711000000018,59.389725
13.401152000000025,59.714569
13.41686900000002,66.625648
13.469808,65.549263
13.531500999999992,59.175465
13.573671999999988,60.029938
13.595774000000006,57.892857
13.604929000000027,67.715492
13.648742000000027,66.7267
13.652682000000027,85.020889
13.717255000000023,58.768658
13.76853699999998,57.769478
13.779817999999977,67.394615
13.812771999999995,58.401794
13.887047999999993,58.336384
13.918483999999978,57.997833
13.947925999999995,59.905724
13.950007000000028,60.044064
14.040886,58.886478
14.113963000000012,66.429352
14.120301999999981,57.714817
14.171472999999992,60.065739
14.225374999999985,67.38327
14.249134000000026,67.840492
14.326841000000002,85.174683
14.349169000000018,67.059036
14.361143000000027,59.101936
14.456327999999985,67.894997
14.521726999999998,65.859787
14.579193999999973,66.617233
14.669720999999981,65.599297
14.67842300000001,66.909653
14.707193000000018,65.433479
14.775594000000012,58.506992
14.787875999999983,66.561325
14.90802100000002,58.366169
14.914108999999996,59.268681
14.97766999999999,60.144539
15.055345999999986,66.42173
15.068876999999986,60.289974
15.191394000000003,58.748081
15.253737000000001,60.132942
15.294081000000006,58.611446
15.298617999999976,57.822514
15.531903,57.920872
15.623964,68.024101
15.928162999999984,66.953926
15.986460000000022,67.715691
16.002970000000005,67.576691
16.009915999999976,85.283142
16.034955000000025,67.775085
16.045243000000028,67.700066
16.049937,68.145218
16.106411999999978,66.928711
16.147514,59.189781
16.151336000000015,59.275421
16.202255999999977,65.562637
16.292287999999985,67.294739
16.311255000000017,65.969788
16.31230499999998,84.80584
16.34348399999999,84.741928
16.374701000000016,66.535812
16.524205999999992,65.764626
16.607339000000024,58.758827
16.625008999999977,68.102386
16.644243000000017,59.171928
16.68856900000003,66.765305
16.695313999999996,66.214928
16.732474000000025,66.173668
16.748671,66.20713
16.794403999999986,67.001595
16.80215099999998,58.896542
16.854692999999997,66.701073
17.03431599999999,66.65657
17.120578000000023,67.029106
17.244636000000014,59.032887
17.35802799999999,68.014091
17.380003999999985,66.779137
17.680362000000002,66.824562
17.792550000000006,66.969505
17.877575999999976,67.463646
18.005710000000022,67.684677
18.315983000000017,67.126831
18.480079999999987,67.369347
18.566888000000006,67.138901
19.274193000000025,57.955227
19.29158799999999,58.864697
19.342698999999982,59.457874
19.448319000000026,59.176449
19.555637999999988,58.802326
19.651012999999978,58.161156
19.845069000000024,58.086815
19.886158000000023,58.404716
19.918498999999997,58.640736
19.95865600000002,57.474869
19.964224,58.501484
20.037338999999974,58.31633
20.178675999999996,59.625725
20.257720000000006,58.914536
20.268423999999982,61.748524
20.38179200000002,16.52714
20.42189400000001,63.468212
20.551478999999972,61.914272
20.592063999999993,62.439407
20.641571,63.342854
20.663207,58.453232
20.66866600000003,58.100155
20.734796000000017,66.531952
20.799326000000008,58.870373
20.80628999999999,57.167854
20.841886999999986,62.664673
20.842212000000018,62.176914
20.846663999999976,57.644135
20.853935999999976,58.785885
20.867289000000028,16.236778
20.907295999999974,62.683624
20.945205999999985,57.615746
20.987852999999973,61.532475
21.04024099999998,17.411152
21.044220999999993,66.068558
21.049065999999982,62.32534
21.104466000000002,17.316793
21.107276000000013,59.467579
21.110243000000025,59.798977
21.14938699999999,62.891212
21.155216999999993,63.111126
21.181201999999985,66.613197
21.188151000000005,57.31039
21.28450700000002,66.027008
21.28625999999997,62.699162
21.317459999999983,62.911598
21.32397400000002,16.88835
21.32926600000002,63.128384
21.33124700000002,63.23222
21.414828999999997,66.213387
21.418835,65.570831
21.462994999999978,63.013565
21.48548199999999,63.122417
21.495736000000022,58.685616
21.525960999999995,17.627644
21.544534999999996,66.54248
21.547196999999983,59.908615
21.55417399999999,17.916744
21.57822699999997,59.418083
21.603484999999978,59.086037
21.65642600000001,66.902924
21.69693699999999,61.280277
21.709055999999975,17.705952
21.748399000000006,59.621925
21.77821499999999,17.010231
21.821226000000024,59.454144
21.856848000000014,58.575104
21.888398999999993,66.590714
21.891208000000006,58.933449
21.92342500000001,65.749466
21.93185699999998,58.199741
21.94871999999998,58.950741
21.949622999999974,62.087811
21.96586400000001,63.275112
21.974440000000016,63.693508
21.984587999999974,59.533928
22.00628999999998,59.595684
22.007222000000013,58.56741
22.010977000000025,17.12001
22.031569999999988,58.7071
22.05798299999998,61.270885
22.091147999999976,16.259874
22.09803899999997,67.157745
22.098040000000026,66.725334
22.111643000000015,66.828644
22.134847999999977,61.222591
22.147812999999985,67.293076
22.158424000000025,66.513672
22.222065999999984,61.950172
22.24405200000001,63.888756
22.26549799999998,59.160248
22.266032999999993,16.576344
22.28027400000002,63.834518
22.296827000000008,59.645477
22.29839199999998,65.588036
22.344119999999975,62.13427
22.42166400000002,66.154411
22.451930000000004,57.476276
22.459900000000005,63.742329
22.46919200000002,57.497952
22.486365999999975,62.735416
22.55662000000001,61.761818
22.55859700000002,57.568108
22.558892000000014,67.136246
22.571863000000008,58.160618
22.608705999999984,57.282654
22.65479499999998,61.086632
22.699167999999986,65.447212
22.699891999999977,65.979439
22.72197699999998,16.710255
22.722891000000004,59.316193
22.76249999999999,67.291214
22.831792000000007,67.248047
22.84164199999998,59.103287
22.843782999999974,61.43499
22.862484999999992,58.897549
22.883340999999973,61.932381
22.896140000000003,59.229256
22.896787000000018,16.440315
22.934887000000003,65.594231
22.96140200000002,67.52581
22.969452999999987,58.940277
23.003592000000026,67.308228
23.007406000000003,63.356918
23.00771800000001,16.963247
23.052504,66.974007
23.06178399999999,67.718925
23.082797000000028,58.943722
23.085316999999975,63.902786
23.11209500000001,67.036156
23.18856199999999,62.1726
23.21760599999999,61.67181
23.241709000000014,61.093456
23.253251999999975,62.069351
23.288692000000026,63.179996
23.310212999999976,62.76099
23.323369000000014,58.605404
23.362623999999983,66.53479
23.383166000000017,59.556499
23.415775999999994,67.897278
23.447277999999983,66.041824
23.450568999999973,63.191578
23.455732000000012,59.335949
23.46045700000002,66.685844
23.506316000000027,57.692387
23.515048999999976,66.742027
